Restaurant,Overall Rating,Cleaned Review,Review Rating,Sentiment Score,Sentiment,Positive %,Neutral %,Negative %
Paesanos,4.4,family visiting thanksgiving weekend decided nice dinner left back home husband called monday night make reservation lady phone said could walk restaurant nice setting relaxing loved provided dough two kid keep busy kid loved much continued play dough home food delicious service amazing many thing liked greek pizza ranch definitely homemade girl ate much picky eater ordered meatball staff nice offer split one order two girl two plate food consumed even leftover following day think best dish shared special bolognese son gf ordered parmesan pasta looked super appetizing im looking forward ordering next time husband definitely back moved one best restaurant weve davis far perfect last dinner guest,5,0.3848324514991181,Positive,100.0,0.0,0.0
Paesanos,4.4,food service great definitely great time friend family appetizer really wonderful make sure order,5,0.775,Positive,100.0,0.0,0.0
Paesanos,4.4,good italian food like botzi ball deep fried bread half priced ive time price bit high service hot miss,4,0.15722222222222224,Positive,100.0,0.0,0.0
Paesanos,4.4,davis soccer tournament place right next hotel super happy tried spaghetti carbonara great yummy pasta cook like veggie linguine special also delicious definitely would come back,5,0.39735449735449735,Positive,100.0,0.0,0.0
Mamma Davis,4,dinner pretty good experience highlight service waiter accommodating dietary restriction helpful food bad think dropped quality since example bolognese used beef blend beef pork might better feel technically lower quality meat eggplant parm kind tasted like sauce cheese couldnt really taste eggplant flavor profile chicken parm le crispy linguine clam best sure nice smokey flavor clam think pasta cooked nicely risotto okay overall food potential much better think service good place deserves another shot price reasonable around per pasta dish,5,0.30833333333333335,Positive,100.0,0.0,0.0
Mamma Davis,4,mamma beautiful restaurant great atmosphere party server kind attentive food delicious got pasta got pizza share ended night cheesecake blueberry compote would highly recommend mamma anyone,5,0.635,Positive,100.0,0.0,0.0
Mamma Davis,4,took mom right opened morning split pizza appetizer margarita pizza moscato dasti good also loved free bread sat outside perfect meal,5,0.5142857142857142,Positive,100.0,0.0,0.0
Mamma Davis,4,great time lovely spacious restaurant food service staff everything fantastic everything ordered made perfection enjoyed pizza pasta made spicy margarita request delicious even cappuccino hot yum server jeffery smiling attentive owner michael friendly orange mom garden take place overall good vibe huge patio also restroom clean would love return,4,0.47628205128205126,Positive,100.0,0.0,0.0
Mamma Davis,4,perfecto first time dinner downtown davis came group tuesday night really enjoyed spacious outdoor garden style seating food amazing every dish well prepared flavorful service excellent definitely visit im davis highly recommend youre looking great place italian,5,0.41375000000000006,Positive,100.0,0.0,0.0
Dumpling House,4.1,ate twice loved visit simple service dining yummy dumpling got pan fried dumpling crispy usual pork chive dumpling,5,0.15,Positive,80.0,0.0,20.0
Dumpling House,4.1,usually love place food genuinely horrified found ordered food go friend ate half saved half next day opened leftover eat following day found massive slug lid container safe say never eating advise others absolutely disgusting,1,0.00740740740740743,Positive,80.0,0.0,20.0
Dumpling House,4.1,several time time food delicious time good experience first time took boyfriend flew visit got terrible food poisoning meal day thought maybe one experience however next time went got order wrong gave food contained something allergic luckily taken allergy med earlier day didnt affect badly could still got little sick roommate also gone several friend time gotten sick food service great ambience feel like enough care taken time come preparing food result people get sick,1,-0.08511904761904762,Negative,80.0,0.0,20.0
Dumpling House,4.1,food came fresh hot really liked sauce came dumpling get single order plenty food,4,0.26964285714285713,Positive,80.0,0.0,20.0
Dumpling House,4.1,love pan fried deep fried dumpling vegetarian option available pretty good variety food usually cant finish portion dumpling last meal fast service,5,0.22499999999999998,Positive,80.0,0.0,20.0
Bruxie,3.8,looking good chicken chicken waffle sandwich waffle cry tot spot located davis common shopping plaza parking hard parking lot neighboring street parking downtown service great staff friendly chicken waffle sandwich super hearty flavorful chicken tender juicy go great dipping sauce even tried spicy flavor quite spicy waffle fry tot pair well chicken strawberry lemonade sweeter side indoor outdoor seating,4,-0.04861111111111111,Negative,60.0,0.0,40.0
Bruxie,3.8,delicious homemade food enjoy original waffle chicken sandwich spicy tatar tot homemade range dipping sauce side shoutout sonia kind attentive caring made sure eveyone taken care able answer question concern menu enjoyed hearing business favorite look forgot coming back,5,0.3795454545454545,Positive,60.0,0.0,40.0
Bruxie,3.8,place caught guard chicken waffle combo go well together melt mouth get unlimited refill go place bit expensive considering chicken waffle nonetheless good would definitely come nice seating,4,-0.06666666666666671,Negative,60.0,0.0,40.0
Bruxie,3.8,butter milk chicken salad awesome waffle crunchy bottom soft top taste really good lady front desk nice kindly provided additional plate share food friend food wonderful comfort sitting back restaurant sunshine enjoyable bruxie definitely best chicken place town sure,5,0.40769230769230774,Positive,60.0,0.0,40.0
Bruxie,3.8,bruxie beautiful dish however found look better taste waffle crispier variety rather fluffy figuring eat waffle sandwich challenge,3,0.38333333333333336,Positive,60.0,0.0,40.0
Burgers and Brew,4.4,two day ago san francisco thought found best burger life today davis one blew water dont know ingredient way cooked vibe place one take crown sorry sfyou good run davis win round,5,0.36,Positive,100.0,0.0,0.0
Burgers and Brew,4.4,place used one favorite davis visited today burger service bacon precooked lacked flavor beer wasnt cold cutlery plastic think overpriced level service recommend visiting branch sacramento much better,3,0.13333333333333333,Positive,100.0,0.0,0.0
Burgers and Brew,4.4,staff nice accommodating u efficient food middle road bad basic nice seating area parking suck street blt arnold palmer,4,0.10000000000000002,Positive,100.0,0.0,0.0
Burgers and Brew,4.4,first time looking local place grab burger visit college ended choosing burger brew disappoint went turkey burger salad portion size really large staff friendly place seem popular local youre davis would suggest giving try,5,0.2398809523809524,Positive,100.0,0.0,0.0
Burgers and Brew,4.4,real american burger meat really juicy tasty pastrami could little bit softer pickling serve plate extremely good hardly resisted asking maybe busy pay attention cleanness table,5,0.08680555555555554,Positive,100.0,0.0,0.0
Cafe Bernardo,4.3,food pairing always amazing went culinary school many year ago flavor profile good taste intention,5,0.45,Positive,100.0,0.0,0.0
Cafe Bernardo,4.3,grilled salmon salad awesome belgian endive added great taste switched pecan ill back one restaurant self service trendy bistro environment,4,0.38,Positive,100.0,0.0,0.0
Cafe Bernardo,4.3,bernardo friendly cafe serving delicate brunch wish davis place like place suitable friend getting together meaningful conversation,5,0.28125,Positive,100.0,0.0,0.0
Cafe Bernardo,4.3,second time stopping little gem here secret sit bar area little wait done twice visiting davis upon first visit place recommended brunch disappointed opted bar wait enjoyed bloody mary mimosa carafe waited food bernardos meet middle traditional cafe breakfast fusion casual fine dining food seems basic tradition dish upscale vibe atmosphere completely unpretentious service always great food excellent well prepared came drink cant wait brunch,5,0.015104166666666669,Positive,100.0,0.0,0.0
Cafe Bernardo,4.3,wife brought daughter back davis last year uc davis lunch cafe bernardo food simply amazing grill salmon salad loved,5,0.325,Positive,100.0,0.0,0.0
Davis Well Season,4.1,hong kong style chinese restaurant recommended anyone dim sum price inexpensive would rather improve food quality increase price might try dinner one time later bad list,2,-0.14999999999999997,Negative,80.0,0.0,20.0
Davis Well Season,4.1,decent dim sum experience traditional dim sum dish tasted authentic greasy panfried noodle fried rice also pretty good service spotty get busy beware charge service fee tea large parking lot easy find spot get early,4,0.2422077922077922,Positive,80.0,0.0,20.0
Davis Well Season,4.1,food awesome decoration beautiful atmosphere chinese original server clingy ask box go leftover food finish bring two box end enough room leftover decided ask one box food server came denied give u box say push food top make enough room say dont want food get messy open go box gave u earlier say there room push feel disrespected,3,0.2525,Positive,80.0,0.0,20.0
Davis Well Season,4.1,really enjoy eating one favorite dim sum place davis without go bay area get kind quality food dont know whole party table sitting quite even everyone arrived received kind service notice three people working floor time maybe reason initial slow service taken order though cook back cranking food idea cooked everything fast kept coming one dish another good excellent duck roast pork fried calamari food delicious kid especially enjoyed bao mango pudding really good law mai gai fan tasty surprised egg nut really great usually dont care thing overall great dim sum chinese food kid also really enjoyed live aquarium fish lobster nothing like checking live food eat side note little one thought lobster giant shrimp,4,0.32723063973063976,Positive,80.0,0.0,20.0
Davis Well Season,4.1,greatly enjoyed dim sum wide variety option item serve done well oily actually one best ive area everything taste really good authentic chinese dish excited come back try dinner,5,0.3075,Positive,80.0,0.0,20.0
Thai Canteen,4.2,thai canteen one favorite since attended uc davis decade ago pad si ew one favorite pad thai isnt pad well dish drink order sit anywhere take service quick also sell beer ton drink remember hosting one graduation dinner able accommodate party without reservation year ago place also open pretty late parking get busy downtown busy,5,0.22037037037037036,Positive,80.0,0.0,20.0
Thai Canteen,4.2,bang buck incredible especially use app warned spice level joke medium spice drunken noodle almost sent er kept eating good,5,0.5333333333333333,Positive,80.0,0.0,20.0
Thai Canteen,4.2,pretty solid inexpensive thai food visited recent wednesday evening consistent line place order people around dinner time dining room pretty full several table well long table share opposite front counter ordering done counter food brought within ten minute pad thai yellow curry along fried chicken skin main tasty spectacular definitely plentiful portion sizethe pad thai could easily shared curry zesty little thin lot protein chicken case fried skin yummy though got ordinary really isnt table service bringing food staff kind unobtrusive,4,0.04602272727272727,Positive,80.0,0.0,20.0
Thai Canteen,4.2,food bussin came today hungry came pm said kitchen taking anymore order walked sad juke thought kitchen would close pm thats cant come back another week half,3,-0.2222222222222222,Negative,80.0,0.0,20.0
Thai Canteen,4.2,must one best thai dish california pad thai fried rice shrimp amazing coming back sure,5,0.525,Positive,80.0,0.0,20.0
Pho Tasty,4.1,meat portion pho small price expensive soup good please provide utensil delivery order order work put note need utensil never get thanks,3,0.03749999999999999,Positive,80.0,0.0,20.0
Pho Tasty,4.1,wife chicken pho fresh shrimp roll ingredient fresh delicious lot customer mid afternoon service friendly fast well definitely return,5,0.196875,Positive,80.0,0.0,20.0
Pho Tasty,4.1,came labor day early dinner first time visiting place clean staff friendly filet mignon fat brisket pho vermicelli bowl fresh spring roll order fried calamari little oily liking overall food tasty,5,0.17202380952380955,Positive,80.0,0.0,20.0
Pho Tasty,4.1,phobo good beef chose delicious well soup flavourful wish stronger flavour catfish strongly seasoned perfectly cooked fish texture meat perfect adding sauce onto white rice fish balance flavour bathroom clean price reasonable staff friendly helpful,4,0.5435185185185185,Positive,80.0,0.0,20.0
Pho Tasty,4.1,ahhh use love getting pho ive coming past year pho price like dollar raised price ton small bowl dollar ridiculous place use go sadly recommend place anymore,3,-0.16666666666666666,Negative,80.0,0.0,20.0
Cajun Feast,3.9,moved davis trying new restaurant let start saying went got dinner second time last night food quite literally taste like anything ordered popcorn chicken cajun pasta jambalaya pasta cajun pasta might well plain spaghetti noodle paprika cayenne jambalaya pasta tomato sauce spaghetti cayenne course cajun cayenne pepper service fine restaurant completely empty walked friday afternoon guess shouldve clue cant say anything asian option available cajun option,1,0.0043049543049543055,Positive,100.0,0.0,0.0
Cajun Feast,3.9,cajun feast cajuninspired menu item fusion restaurant authentic cajun restaurant amount food get spendier side quick dining davis wasnt bad wasnt place id seek recommend,3,0.044444444444444474,Positive,100.0,0.0,0.0
Cajun Feast,3.9,okay enjoyed meal good however would say place davis could get bang buck place expensive get compared place get drink lemonade come bunch different flavor fun sweet dont much sweet tooth personally would opt tea instead like chicken plum sauce quite pleasantly surprised wasnt much food said disappointing wouldnt mind coming like food isnt bad dont know would choose place first pick going eat ambiance okay music playing there seating outside inside order kiosk dont interact much server unless theyre serving food put dish away kinda interesting felt like eating ghosted restaurant sorta bahha dont mind know people go eat partially service experience there much thats good know important overall nothing bad nothing outstandingly great either,3,0.12884615384615386,Positive,100.0,0.0,0.0
Cajun Feast,3.9,think daily deal option good ginger chicken get like however got bbq pork another day worth price like basically fried rice small bit pork greasy underwhelming,3,0.029999999999999992,Positive,100.0,0.0,0.0
Cajun Feast,3.9,went stir fry plated dish pretty good prefer stir fry best item good flavor decent quality reasonable price got dont get confused name becausecajun little impact type food provide way general asian cuisine anything else calling restaurant would wordy catchy cajun feast would go back sure,4,0.24826388888888887,Positive,100.0,0.0,0.0
Crepeville,4.5,large variety item menu made difficult decide get food good amazing expecting hype potato side best part meal good service,4,0.4523809523809524,Positive,100.0,0.0,0.0
Crepeville,4.5,breakfast amazing went two day amazing meal orange juice freshly squeezed daily yummy food overall enjoyable breakfast brunch,5,0.3333333333333333,Positive,100.0,0.0,0.0
Crepeville,4.5,california crepe potato extra crispy delicious filling water station four different flavored water employee nice busy friend visited tuesday though close closing time lot option vegetarian,5,0.34,Positive,100.0,0.0,0.0
Crepeville,4.5,place nice brunch cafe vibe picking food food averagely priced taste nice enough got athens scramble come either side bread potato salad lot food filling feel savory sauce sweet crepe impressive,4,0.39999999999999997,Positive,100.0,0.0,0.0
Crepeville,4.5,hmmm food good great orange top meal dry tasteless label apple didnt cut cleanly service environment great though,3,0.35714285714285715,Positive,100.0,0.0,0.0
Local Kitchens,4.7,wow chicken pita yalla falafel good every bite amazing also salad flavtrip also fresh tasty highly recommend stop highly highly recommended concept bunch different restaurant kitchen one place order screen like takeaway experience plenty seating also water station,5,0.1775,Positive,100.0,0.0,0.0
Local Kitchens,4.7,wow went local kitchen first time last week sacramento blown away kept thinking birria taco today way home bay area stopped local kitchen davis crazy traffic causeway didnt want starving sitting traffic today ordered thing birria taco strawberry matcha latte boba drink something new today fried cauliflower fried cauliflower blew away spice flavor sauce wasnt greasy perfectly fried chimichurri sauce think thats excellent birria taco even better one sacramento meat quickly becoming favorite lunch spot nitpicks boba drink straw use terrible break soon insert drink youre lucky last whole drink crack nitpick boba drink didnt get enough oat milk didnt detract great food,5,0.20387205387205387,Positive,100.0,0.0,0.0
Local Kitchens,4.7,sweet onion burger life hype get overachieving sob got two patty bunch extra goody including grilled jalapeos spicy flavorful juicy well worth value,5,0.21666666666666665,Positive,100.0,0.0,0.0
Local Kitchens,4.7,tried bacon sob sweet onion burger today term flavor id say level melt sob replaced however melt lb burger sob pound slightly higher price term value really,5,0.26666666666666666,Positive,100.0,0.0,0.0
Local Kitchens,4.7,online lunch order pick today convenient able schedule future date time food ready put together prior arrival food delicious service great definitely recommend future lunch work,4,0.3125,Positive,100.0,0.0,0.0
Woodstock's Pizza Davis,4.4,favorite pizza place davis new downtown location bigger feel modern pizza chicken wing still old classic causeway davis classic pizza delicious fast efficient service plenty free street parking,5,0.20633608815426996,Positive,80.0,0.0,20.0
Woodstock's Pizza Davis,4.4,one favorite place watch football pizza amazing however wing arent great theyre always busy want guaranteed seat sure arrive little early dont take reservation group smaller eight,4,0.3015625,Positive,80.0,0.0,20.0
Woodstock's Pizza Davis,4.4,new location time woodstock staple davis new location nicer creates really cool ambience inside outside seating food good pizza different others beer selection huge one able find something specific taste really enjoy seating outside enjoy good conversation friend colleague ordering fooddrinks could improved currently feel disorganized take way much time hence likely see line especially afternoon overall really nice spot casual friendly good spot unwind good food beer,4,0.25207509881422924,Positive,80.0,0.0,20.0
Woodstock's Pizza Davis,4.4,havent woodstocks year ive one santa barbara came woodstock late night drunchies saturday got three slice pepperoni cheese slice tater tot bacon think pizza good like remembered heavy crust probably one spot still open late around area definitely get busy,4,-3.96508223080413e-18,Negative,80.0,0.0,20.0
Woodstock's Pizza Davis,4.4,neighborhooduniversity favorite place often packed youll wait line want thing menu bring friend keep company epic trivia thursday pretty well run take couple hour definitely also draw crowd score come plentiful outdoor seating nice safe good staff pretty sustainable menu quality lack forgivable price point interesting drink offer week pizza indeed pretty good cant complain there reason people flock,5,0.39545454545454545,Positive,80.0,0.0,20.0
Uniboil 煮道,4,went alone ate really yummy ramen lovely service made sure double check want spicy love spicy perfect amount spicy ate whole thing budget friendly filling meal,5,0.40937500000000004,Positive,100.0,0.0,0.0
Uniboil 煮道,4,uniboil davis great spot youre craving hot pot broth rich flavorful get customize bowl super fresh ingredient portion satisfying without overwhelming staff always welcoming attentive cozy laidback place thats perfect hanging friend enjoying comforting meal whole vibe clean modern making solid goto hot pot fan town,5,0.36093749999999997,Positive,100.0,0.0,0.0
Uniboil 煮道,4,favorite food every time visit davis like eat since student,5,0.5,Positive,100.0,0.0,0.0
Uniboil 煮道,4,uniboil best hotpot spot davis hotpot broth option able vegetarian rare find portion huge highly customizable sauce station delicious option service always amazing staff incredibly kind sweet especially sue always remembers come go beyond accommodate guest also accommodating large group food always come quickly great quality couldnt recommend uniboil enough,5,0.45571428571428574,Positive,100.0,0.0,0.0
Uniboil 煮道,4,middle downtown bit tricky find new area one apartment looking building second floor taste ok ordered extra extra beef get lot beef there much stuff pot service good nice deco,3,0.23737373737373735,Positive,100.0,0.0,0.0
Zen Toro Japanese Bistro,4.4,unfortunately arent sure happened driver restaurant roll rolled properly chicken ton oil food touching thrashed around always order online person definitely made u little weary leaked place really sad staff nice food great also forgot miso soup online order,2,0.06805555555555556,Positive,80.0,0.0,20.0
Zen Toro Japanese Bistro,4.4,sashimi thickly sliced fresh delicious roll menu lot veggie ingredient inside make flavorful would like bring family friend,5,0.3333333333333333,Positive,80.0,0.0,20.0
Zen Toro Japanese Bistro,4.4,fantastic experience delicious healthy option rating recently dined establishment first time remarkable experience service prompt food exceeded expectation term taste healthiness opted albacore sashimi requested torched salmon skin hand roll freshness accompanying salad notable adding chilli oil soy sauce enhanced flavor salmon skin hand roll generously filled thick chunk satisfyingly fresh salmon skin evident ingredient used high quality one noteworthy aspect elevated dining experience attention detail requested lemon slice tap water made significant difference staff willingness accommodate request reflects commitment customer satisfaction joined wife tracie familiarity menu showcased restaurant consistency delivering delightful dining experience thoroughly enjoyed meal overall combination prompt service delicious healthy food option reasonable price make establishment stand highly recommend anyone seeking satisfying enjoyable dining experience god bless,5,0.4065909090909091,Positive,80.0,0.0,20.0
Zen Toro Japanese Bistro,4.4,original review june order delivery app check note allergy green onion left note update july check note month review however today delivery order july th forgot check note hate onion hate favorite sushi wrap onion,1,-0.15416666666666667,Negative,80.0,0.0,20.0
Zen Toro Japanese Bistro,4.4,portion food good larger food served usual japanese restaurant food general tasty like ramen appetizer especially,5,0.08333333333333333,Positive,80.0,0.0,20.0
Red 88 - Davis,4.2,m christine delivered exceptional customer service marked improvement observed since last visit previously order placed counter prior seating however current process involves seating followed table service furthermore restroom facility impeccably clean enjoyed visit,5,0.18333333333333335,Positive,100.0,0.0,0.0
Red 88 - Davis,4.2,favorite mine friend specifically curry rice chicken ive tried variety dish menu eh birria noodz others good outstanding spicy crispy eggplant spicy ramen bbq pork miso burger curry rice slap every time,4,0.275,Positive,100.0,0.0,0.0
Red 88 - Davis,4.2,ive coming year dont live davis anymore still stop whenever visit following dish always consistently delicious red fried rice asian sausage spicy crispy eggplant able find crispy eggplant like one make ambience great like come slower day like sunday since come food college day definitely enjoyed alcoholic beverage customer service hit miss depending busy part always enjoy experience,5,0.28966942148760333,Positive,100.0,0.0,0.0
Red 88 - Davis,4.2,couple friend decided get dinner pm place definitely spot ordering super easy qr code table also ability pay immediately leave tip without hand card exactly experience hoping choosing sit outside grabbed water drink came pretty dang quick thoroughly enjoyed thai tea mango sticky rice came soon paired together extremely well friend got order avocado cream cheese roll cut heart,5,0.21944444444444441,Positive,100.0,0.0,0.0
Red 88 - Davis,4.2,delicious creative menu drink food bring partner birthday never leave come experience powerful bond partner also love place,5,0.575,Positive,100.0,0.0,0.0
Nami Sushi,4.4,nami sushi offer decent dining experience sushi fresh good variety menu atmosphere pleasant service satisfactory solid choice sushi meal,4,0.38,Positive,80.0,0.0,20.0
Nami Sushi,4.4,love sushi dont get wrong service really good quality nigris way averageexpectation last picture taken juscos downtown davis price namis jusco way better term overall sushi especially nigri see huge difference quality back namis sushi rice fish ratio terrible told left rice ratio thinking would fix gave benefit doubt however shocked cut fish miniature size kept big fat rice block fish great service quality roll good nigri dreadful wont returning going back juscos ayce sushi closer uc davis campus college student last picture nami sushi juscos sushi also im starting get bad headachemigraine sign food poisoning,1,-0.014999999999999986,Negative,80.0,0.0,20.0
Nami Sushi,4.4,place small super busy eat wonderful tasty food excellent service make sure give time seated perfect date group setting great kid wish sashimi part eat sushi,4,0.5604166666666667,Positive,80.0,0.0,20.0
Nami Sushi,4.4,enough vegetarian option one waiter made service slow new ownership need address issue nigiri rice dense handroll cone rice ball lol miso soup tofu give yall another try next month,3,0.12727272727272726,Positive,80.0,0.0,20.0
Nami Sushi,4.4,delicious artistically plated food delight eye nose mouth eat option smaller put together great care rest offering appreciated smaller roll gave opportunity explore even type combination dished prepared amazingly fast,4,0.3666666666666667,Positive,80.0,0.0,20.0
Tasty Kitchen,4,first im working davis town craving chinese food monday night pleasantly surprised good place love chinese food go spot back home los angeles id easily put towards top big portion fresh taste great selection choose ordered fried rice chow mein orange chicken broccoli beef one person plenty lunch next two day back next chance get,5,0.1864583333333333,Positive,100.0,0.0,0.0
Tasty Kitchen,4,second time eaten restaurant food delicious service friendly happy continue come,5,0.54375,Positive,100.0,0.0,0.0
Tasty Kitchen,4,tasty kitchen offer familystyle dining experience great big group went people weekend night seated right away reservation needed restaurant casual vibe lazy susan table center booth perfect sharing dish however service bit letdown since wasnt busy staff seemed relaxed point inattentiveness frequently flag order ask bill food decent ordered variety dish like egg fried rice orange chicken chicken chow mein cashew nut chicken mongolian beef kung pao beef dish okay little generic side orange chicken classic bit heavy sweet sour sauce couple u enjoyed mongolian beef nice savory flavor overall tasty kitchen decent option casual familystyle meal especially large group,3,0.03247354497354498,Positive,100.0,0.0,0.0
Tasty Kitchen,4,restaurant recommended friend shanghai know chinese cuisine quite well told best chinese food area absolutely correct food excellent orange chicken perfect texture consistency chow mein perfect fried rice point family loved dish staff friendly service good whole experience quality great fair price say best chinese food tried whole area rival well known place san francisco,5,0.4867647058823529,Positive,100.0,0.0,0.0
Tasty Kitchen,4,solid homestyle cantonese spot always seating available order come fairly quickly dish close excluding tax tip definitely worth leftover braised tofu still crunchy didnt come many mushroom lot bok choy especially davis surprisingly young szechuan chicken spicy little tingly par expect sweet veggie good sauce tofu chicken salted fish clay pot around rice decent little sweet nice ginger also pictured beef chow mien also around area star wouldnt mind coming back needed chinese davis bay would star,4,0.12361111111111114,Positive,100.0,0.0,0.0
Three Ladies Cafe,3.8,thank taping togo soup dropped nothing spilled flavor okay warm cozy,4,0.30000000000000004,Positive,100.0,0.0,0.0
Three Ladies Cafe,3.8,super good food poor service mean people friendly ive never repeat wait long two latte one repeat one else line guess like many contemporary grub slinger death march online order customer waiting way made wait particularly intolerable place dead spot verizon couldnt work could public wireless four star food outstanding overnight oat ant mexcali burrito delicious golden latte delicious like holiday cup go,4,0.27194444444444443,Positive,100.0,0.0,0.0
Three Ladies Cafe,3.8,oh goodness real food reason didnt give full star soup cold maybe supposed bei update vegan salad artichoke ton fresh veggie good pst im vegan vegetarian love real food mushroom leak soup really good friend avo toast pretty ill back find even though eating real food cost youid rather pay laterif know mean,5,0.15288461538461537,Positive,100.0,0.0,0.0
Three Ladies Cafe,3.8,quaint cafe close train station food fresh service smile order counter seat bring food indoor outdoor seating,4,0.3,Positive,100.0,0.0,0.0
Three Ladies Cafe,3.8,great americano hot honey cafe nice cozy worked computer enjoyed afternoon nice cafe,5,0.425,Positive,100.0,0.0,0.0
Jusco,4.4,dine take doordash jusco always delivers fan rainbow roll davis roll well tobiko nigiri much eat sushi offered well price individual roll open midnight day making jusco perfect place order eveninglate night snack,5,0.3,Positive,80.0,0.0,20.0
Jusco,4.4,loved pink lady cherry blossom special roll also opportunity try unagi bento box perfect entree one place davis open around pm lucked there nice bar next door well want finish drink,5,0.3653061224489796,Positive,80.0,0.0,20.0
Jusco,4.4,around per roll bad sushi particularly interesting go w friend want sushi work make reservation restaurant smaller,3,-0.06666666666666661,Negative,80.0,0.0,20.0
Jusco,4.4,love restaurant sushi best eat menu fun trying new type sushi torched salmon nigiri delicious addictive also able find another place torched salmon way best,5,0.5545454545454546,Positive,80.0,0.0,20.0
Jusco,4.4,sushi lack flavor way much rice server dismissive restaurant small minimal seating booth available wait time super long go raku west sac,1,0.08888888888888886,Positive,80.0,0.0,20.0
Fire Wings Davis,4.1,tiny wing subpar service giant glob oil try eat twice month one two time ill try something new place mistake mentioned evidenced photo chicken wing look like taken baby chicken amount oil ungodly mozzarella stick okay worth price slightest,2,-0.09545454545454543,Negative,40.0,0.0,60.0
Fire Wings Davis,4.1,place order family pack asked well done extra seasoning drove home opened order disappointed food unacceptable one batch chicken look cooked second batch looked like lollipop chicken drumstick call ask speak manager said wasnt duty thing remake meal im axing meal free take time gas spent meal would expect like accommodation like didnt even get offered free fry,1,-0.15625000000000006,Negative,40.0,0.0,60.0
Fire Wings Davis,4.1,went tonight tuesday wing disappointed staff new extremely helpful making sure order placed correctly wing great many different flavor try would recommend getting extra sauce since tossed little dry fry great pepsi freestyle machine neat try overall great quick bite eat super affordable wing special day definitely back often,5,0.20182391138273492,Positive,40.0,0.0,60.0
Fire Wings Davis,4.1,fire wing absolute favorite wing place hand saigon street garlic parmesan favorite flavor many good one like switch salt pepper thai chilli course get bonein price cheap since meal fill quick cant wait chain expand place,5,0.44761904761904764,Positive,40.0,0.0,60.0
